CSGroup,Profit Ratio,Category,City,Country,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Manufacturer,Product Name,Profit,Quantity,Region,SC group,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category (group) 2,Sub-Category (group) 3,Sub-Category (group) 4,Sub-Category (group) 5,Sub-Category (group) 6,Sub-Category (group),Sub-Category
A&B,-67.0,Office Supplies,Pembroke Pines,United States,Shahid Collister,70.0,1,2018-02-03,CA-2018-126354,33024.0,GBC,GBC Instant Report Kit,-3.0,2,South,"Binders, Bookcases, Chairs and 3 more",4.0,Consumer,2018-02-08,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-83.0,Office Supplies,Port Saint Lucie,United States,Dean Braden,70.0,1,2017-05-20,CA-2017-108567,34952.0,Avery,Avery Non-Stick Binders,-2.0,2,South,"Binders, Bookcases, Chairs and 3 more",3.0,Consumer,2017-05-24,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-67.0,Office Supplies,Saint Petersburg,United States,Eric Barreto,70.0,1,2015-02-02,CA-2015-123400,33710.0,Other,Surelock Post Binders,-12.0,2,South,"Binders, Bookcases, Chairs and 3 more",18.0,Consumer,2015-02-09,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Thomasville,United States,Karl Braun,70.0,1,2017-09-06,CA-2017-133123,27360.0,Pressboard,Pressboard Data Binders by Wilson Jones,-2.0,2,South,"Binders, Bookcases, Chairs and 3 more",3.0,Consumer,2017-09-11,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-83.0,Office Supplies,Chattanooga,United States,Christina Anderson,70.0,1,2018-11-04,CA-2018-102610,37421.0,Storex,Storex Dura Pro Binders,-3.0,2,South,"Binders, Bookcases, Chairs and 3 more",4.0,Consumer,2018-11-08,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-73.0,Office Supplies,Johnson City,United States,Brosina Hoffman,70.0,1,2018-01-14,CA-2018-127306,37604.0,Avery,Avery Durable Slant Ring Binders With Label Holder,-2.0,2,South,"Binders, Bookcases, Chairs and 3 more",3.0,Consumer,2018-01-18,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-70.0,Office Supplies,Memphis,United States,Marc Crier,70.0,1,2016-11-22,CA-2016-168459,38109.0,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-2.0,2,South,"Binders, Bookcases, Chairs and 3 more",3.0,Consumer,2016-11-27,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-70.0,Office Supplies,Miami,United States,Max Jones,70.0,1,2016-06-09,CA-2016-101868,33178.0,Wilson Jones,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",-27.0,3,South,"Binders, Bookcases, Chairs and 3 more",39.0,Consumer,2016-06-16,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-70.0,Office Supplies,Ormond Beach,United States,Thais Sissman,70.0,1,2018-01-07,US-2018-168690,32174.0,Other,Zipper Ring Binder Pockets,-2.0,3,South,"Binders, Bookcases, Chairs and 3 more",3.0,Consumer,2018-01-13,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Pembroke Pines,United States,Nick Radford,70.0,1,2018-06-03,CA-2018-140872,33024.0,Wilson Jones,Wilson Jones Standard D-Ring Binders,-3.0,3,South,"Binders, Bookcases, Chairs and 3 more",5.0,Consumer,2018-06-10,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-73.0,Office Supplies,Tallahassee,United States,Ritsa Hightower,70.0,1,2016-12-04,CA-2016-110247,32303.0,Other,SpineVue Locking Slant-D Ring Binders by Cardinal,-6.0,3,South,"Binders, Bookcases, Chairs and 3 more",8.0,Consumer,2016-12-08,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-73.0,Office Supplies,Charlotte,United States,Ritsa Hightower,70.0,1,2017-07-29,CA-2017-164574,28205.0,Premier,"Premier Elliptical Ring Binder, Black",-20.0,3,South,"Binders, Bookcases, Chairs and 3 more",27.0,Consumer,2017-08-03,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Jacksonville,United States,Julia West,70.0,1,2016-03-21,CA-2016-120621,28540.0,GBC,"GBC Laser Imprintable Binding System Covers, Desert Sand",-10.0,3,South,"Binders, Bookcases, Chairs and 3 more",13.0,Consumer,2016-03-26,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Nashville,United States,Raymond Buch,70.0,1,2017-05-29,CA-2017-156573,37211.0,GBC,GBC ProClick Spines for 32-Hole Punch,-9.0,3,South,"Binders, Bookcases, Chairs and 3 more",11.0,Consumer,2017-06-02,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-80.0,Office Supplies,Miami,United States,Sung Shariari,70.0,1,2016-11-20,CA-2016-163965,33180.0,Ibico,Ibico Laser Imprintable Binding System Covers,-50.0,4,South,"Binders, Bookcases, Chairs and 3 more",63.0,Consumer,2016-11-27,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Greensboro,United States,Craig Carroll,70.0,1,2015-03-22,US-2015-158057,27405.0,C-Line,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",-6.0,4,South,"Binders, Bookcases, Chairs and 3 more",8.0,Consumer,2015-03-26,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-83.0,Office Supplies,Hickory,United States,Zuschuss Carroll,70.0,1,2018-06-11,CA-2018-133928,28601.0,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",-4.0,4,South,"Binders, Bookcases, Chairs and 3 more",5.0,Consumer,2018-06-17,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Jacksonville,United States,Anne McFarland,70.0,1,2016-09-13,CA-2016-138457,28540.0,Other,Heavy-Duty E-Z-D Binders,-10.0,4,South,"Binders, Bookcases, Chairs and 3 more",13.0,Consumer,2016-09-17,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Wilson,United States,Sheri Gordon,70.0,1,2016-05-20,CA-2016-153535,27893.0,Pressboard,Pressboard Data Binders by Wilson Jones,-5.0,4,South,"Binders, Bookcases, Chairs and 3 more",6.0,Consumer,2016-05-24,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-67.0,Office Supplies,Miami,United States,Max Jones,70.0,1,2016-06-09,CA-2016-101868,33178.0,Other,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",-43.0,5,South,"Binders, Bookcases, Chairs and 3 more",64.0,Consumer,2016-06-16,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-80.0,Office Supplies,Miami,United States,Sung Shariari,70.0,1,2016-11-20,CA-2016-163965,33180.0,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-6.0,5,South,"Binders, Bookcases, Chairs and 3 more",7.0,Consumer,2016-11-27,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-70.0,Office Supplies,Tampa,United States,Emily Phan,70.0,1,2017-10-28,CA-2017-140641,33614.0,Other,Canvas Sectional Post Binders,-27.0,5,South,"Binders, Bookcases, Chairs and 3 more",38.0,Consumer,2017-11-02,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-73.0,Office Supplies,Charlotte,United States,Joe Elijah,70.0,1,2017-09-02,CA-2017-106950,28205.0,GBC,GBC Plasticlear Binding Covers,-13.0,5,South,"Binders, Bookcases, Chairs and 3 more",17.0,Consumer,2017-09-06,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Greensboro,United States,Craig Carroll,70.0,1,2015-03-22,US-2015-158057,27405.0,GBC,GBC Prestige Therm-A-Bind Covers,-39.0,5,South,"Binders, Bookcases, Chairs and 3 more",51.0,Consumer,2015-03-26,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Jacksonville,United States,Jack Garza,70.0,1,2016-12-03,CA-2016-123092,28540.0,GBC,GBC DocuBind P50 Personal Binding Machine,-74.0,5,South,"Binders, Bookcases, Chairs and 3 more",96.0,Consumer,2016-12-07,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Johnson City,United States,Brosina Hoffman,70.0,1,2018-01-14,CA-2018-127306,37604.0,Ibico,Ibico Presentation Index for Binding Systems,-5.0,5,South,"Binders, Bookcases, Chairs and 3 more",6.0,Consumer,2018-01-18,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-83.0,Office Supplies,Miami,United States,Fred McMath,70.0,1,2016-11-13,CA-2016-136147,33178.0,Other,Catalog Binders with Expanding Posts,-101.0,6,South,"Binders, Bookcases, Chairs and 3 more",121.0,Consumer,2016-11-18,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-73.0,Office Supplies,Fayetteville,United States,Matt Collins,70.0,1,2018-12-03,US-2018-149510,28314.0,GBC,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-21.0,6,South,"Binders, Bookcases, Chairs and 3 more",29.0,Consumer,2018-12-10,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Memphis,United States,Dan Campbell,70.0,1,2018-08-13,CA-2018-128363,38109.0,GBC,GBC DocuBind TL300 Electric Binding System,-1238.0,6,South,"Binders, Bookcases, Chairs and 3 more",1615.0,Consumer,2018-08-18,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-67.0,Office Supplies,Nashville,United States,Barry Gonzalez,70.0,1,2016-09-20,CA-2016-141565,37211.0,GBC,GBC Ibimaster 500 Manual ProClick Binding System,-913.0,6,South,"Binders, Bookcases, Chairs and 3 more",1370.0,Consumer,2016-09-24,Standard Class,Tennessee,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-77.0,Office Supplies,Charlotte,United States,Joe Elijah,70.0,1,2017-09-02,CA-2017-106950,28205.0,Other,Heavy-Duty E-Z-D Binders,-18.0,7,South,"Binders, Bookcases, Chairs and 3 more",23.0,Consumer,2017-09-06,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-73.0,Office Supplies,Jacksonville,United States,Shahid Hopkins,70.0,1,2015-11-03,CA-2015-165764,28540.0,Avery,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-10.0,7,South,"Binders, Bookcases, Chairs and 3 more",14.0,Consumer,2015-11-07,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-80.0,Office Supplies,Raleigh,United States,Vivek Sundaresam,70.0,1,2017-01-08,US-2017-137295,27604.0,XtraLife,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",-25.0,7,South,"Binders, Bookcases, Chairs and 3 more",31.0,Consumer,2017-01-13,Standard Class,North Carolina,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-80.0,Office Supplies,Pembroke Pines,United States,Amy Cox,70.0,1,2017-09-22,CA-2017-116232,33024.0,Acco,Acco Suede Grain Vinyl Round Ring Binder,-6.0,9,South,"Binders, Bookcases, Chairs and 3 more",8.0,Consumer,2017-09-26,Standard Class,Florida,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,26.0,Office Supplies,Los Angeles,United States,Guy Armstrong,0.0,1,2018-11-11,CA-2018-110842,90036.0,Belkin,Belkin 6 Outlet Metallic Surge Strip,3.0,1,West,"Accessories, Appliances, Art",11.0,Consumer,2018-11-16,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,27.0,Office Supplies,Mission Viejo,United States,Vivian Mathis,0.0,1,2017-05-12,US-2017-123610,92691.0,Staple holder,Staple holder,2.0,1,West,"Accessories, Appliances, Art",9.0,Consumer,2017-05-16,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,41.0,Office Supplies,Los Angeles,United States,Stuart Calhoun,0.0,1,2018-06-15,CA-2018-135167,90036.0,Dixon,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2.0,1,West,"Accessories, Appliances, Art",4.0,Consumer,2018-06-20,Standard Class,California,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,26.0,Office Supplies,Seattle,United States,Greg Matthias,0.0,1,2015-08-11,CA-2015-127012,98105.0,Sanford,Sanford 52201 APSCO Electric Pencil Sharpener,11.0,1,West,"Accessories, Appliances, Art",41.0,Consumer,2015-08-15,Standard Class,Washington,Less Profit,Profits,Profits,Art,Art,Rest,Art
CEF,49.0,Office Supplies,Redondo Beach,United States,Alan Shonely,0.0,1,2015-10-11,CA-2015-128538,90278.0,Other,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",4.0,1,West,"Binders, Bookcases, Chairs and 3 more",8.0,Consumer,2015-10-15,Standard Class,California,Less Profit,Profits,Profits,Envelopes,Envelopes,Rest,Envelopes
CEF,45.0,Office Supplies,Seattle,United States,Greg Tran,0.0,1,2017-12-06,US-2017-169040,98105.0,Other,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,16.0,1,West,"Binders, Bookcases, Chairs and 3 more",36.0,Consumer,2017-12-12,Standard Class,Washington,Less Profit,Profits,Profits,Envelopes,Envelopes,Rest,Envelopes
Rest,46.0,Office Supplies,Long Beach,United States,Dan Lawera,0.0,1,2017-09-25,US-2017-125402,90805.0,Avery,Avery 513,2.0,1,West,Labels,5.0,Consumer,2017-10-01,Standard Class,California,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,48.0,Office Supplies,San Diego,United States,Philip Fox,0.0,1,2016-08-27,CA-2016-101707,92105.0,Avery,Avery 511,1.0,1,West,Labels,3.0,Consumer,2016-09-01,Standard Class,California,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,45.0,Office Supplies,Fresno,United States,Gene McClure,0.0,1,2015-08-09,CA-2015-141901,93727.0,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3.0,1,West,Paper,6.0,Consumer,2015-08-14,Standard Class,California,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,48.0,Office Supplies,Los Angeles,United States,Logan Haushalter,0.0,1,2016-06-19,CA-2016-121965,90032.0,Xerox,Xerox 231,3.0,1,West,Paper,6.0,Consumer,2016-06-23,Standard Class,California,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,48.0,Office Supplies,Los Angeles,United States,Arthur Prichep,0.0,1,2015-09-29,CA-2015-146969,90045.0,Xerox,Xerox 223,3.0,1,West,Paper,6.0,Consumer,2015-10-03,Standard Class,California,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,48.0,Office Supplies,San Francisco,United States,Kean Takahito,0.0,1,2017-12-04,CA-2017-112060,94109.0,Xerox,Xerox 1915,50.0,1,West,Paper,105.0,Consumer,2017-12-09,Standard Class,California,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,48.0,Office Supplies,North Las Vegas,United States,Ivan Liston,0.0,1,2016-12-06,US-2016-114741,89031.0,Xerox,Xerox 20,3.0,1,West,Paper,6.0,Consumer,2016-12-10,Standard Class,Nevada,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,45.0,Office Supplies,Albuquerque,United States,Susan Vittorini,0.0,1,2018-12-28,CA-2018-122798,87105.0,Xerox,Xerox 1953,2.0,1,West,Paper,4.0,Consumer,2019-01-01,Standard Class,New Mexico,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,27.0,Office Supplies,Los Angeles,United States,Arthur Prichep,0.0,1,2015-09-29,CA-2015-146969,90045.0,Fellowes,"Fellowes Mobile File Cart, Black",17.0,1,West,Storage,62.0,Consumer,2015-10-03,Standard Class,California,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,29.0,Office Supplies,Sacramento,United States,Frank Olsen,0.0,1,2017-12-29,CA-2017-112578,95823.0,Other,Project Tote Personal File,4.0,1,West,Storage,14.0,Consumer,2018-01-02,Standard Class,California,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,25.0,Office Supplies,San Diego,United States,Ed Jacobs,0.0,1,2015-01-27,US-2015-117163,92037.0,Other,Recycled Steel Personal File for Hanging File Folders,14.0,1,West,Storage,57.0,Consumer,2015-02-02,Standard Class,California,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,27.0,Office Supplies,San Francisco,United States,Bradley Drucker,0.0,1,2018-11-25,US-2018-133312,94122.0,Sterilite,Sterilite Officeware Hinged File Box,3.0,1,West,Storage,10.0,Consumer,2018-11-29,Standard Class,California,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,4.0,Office Supplies,Logan,United States,Jason Fortune-,0.0,1,2015-03-14,CA-2015-114510,84321.0,Carina,Carina Double Wide Media Storage Towers in Natural & Black,3.0,1,West,Storage,81.0,Consumer,2015-03-19,Standard Class,Utah,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,25.0,Office Supplies,Seattle,United States,Bill Donatelli,0.0,1,2018-06-10,CA-2018-158071,98103.0,Other,Personal File Boxes with Fold-Down Carry Handle,4.0,1,West,Storage,16.0,Consumer,2018-06-15,Standard Class,Washington,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,26.0,Office Supplies,San Francisco,United States,Vivek Gonzalez,0.0,1,2018-01-29,CA-2018-139304,94109.0,Acme,Acme Office Executive Series Stainless Steel Trimmers,2.0,1,West,Supplies,9.0,Consumer,2018-02-02,Standard Class,California,Losses,Losses,Losses,"Bookcases, Supplies, Tables","Bookcases, Supplies, Tables","Bookcases, Supplies, Tables",Supplies
A&B,30.0,Office Supplies,Los Angeles,United States,Clay Ludtke,0.0,1,2017-05-28,CA-2017-134803,90004.0,Kensington,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,79.0,2,West,"Accessories, Appliances, Art",262.0,Consumer,2017-06-03,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,29.0,Office Supplies,Los Angeles,United States,Arthur Gainer,0.0,1,2016-12-27,CA-2016-148376,90008.0,Belkin,Belkin F9G930V10-GRY 9 Outlet Surge,31.0,2,West,"Accessories, Appliances, Art",107.0,Consumer,2016-12-31,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,30.0,Office Supplies,Los Angeles,United States,Maribeth Schnelling,0.0,1,2017-11-26,CA-2017-107104,90045.0,Belkin,Belkin F9S820V06 8 Outlet Surge,19.0,2,West,"Accessories, Appliances, Art",65.0,Consumer,2017-11-30,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,33.0,Office Supplies,Los Angeles,United States,Xylona Preis,0.0,1,2017-11-03,CA-2017-109365,90049.0,Holmes,Holmes 99% HEPA Air Purifier,14.0,2,West,"Accessories, Appliances, Art",43.0,Consumer,2017-11-08,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,26.0,Office Supplies,San Francisco,United States,Art Ferguson,0.0,1,2016-12-06,CA-2016-168634,94109.0,Other,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.0,2,West,"Accessories, Appliances, Art",8.0,Consumer,2016-12-11,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,28.0,Office Supplies,San Francisco,United States,Alex Avila,0.0,1,2015-03-31,CA-2015-128055,94122.0,Fellowes,Fellowes Advanced Computer Series Surge Protectors,15.0,2,West,"Accessories, Appliances, Art",53.0,Consumer,2015-04-05,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,30.0,Office Supplies,San Francisco,United States,Bruce Stewart,0.0,1,2018-09-23,CA-2018-123778,94122.0,Other,APC 7 Outlet Network SurgeArrest Surge Protector,48.0,2,West,"Accessories, Appliances, Art",161.0,Consumer,2018-09-30,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,28.0,Office Supplies,San Francisco,United States,Rick Duston,0.0,1,2018-09-15,US-2018-116652,94122.0,Belkin,Belkin 5 Outlet SurgeMaster Power Centers,31.0,2,West,"Accessories, Appliances, Art",109.0,Consumer,2018-09-19,Standard Class,California,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,26.0,Office Supplies,Anaheim,United States,Alan Hwang,0.0,1,2018-03-08,CA-2018-104080,92804.0,Newell,Newell 323,1.0,2,West,"Accessories, Appliances, Art",3.0,Consumer,2018-03-15,Standard Class,California,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,29.0,Office Supplies,Long Beach,United States,Dan Lawera,0.0,1,2017-09-25,US-2017-125402,90805.0,Newell,Newell 346,2.0,2,West,"Accessories, Appliances, Art",6.0,Consumer,2017-10-01,Standard Class,California,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,25.0,Office Supplies,Los Angeles,United States,Alan Barnes,0.0,1,2016-06-25,CA-2016-115945,90045.0,Staples in misc. colors,Staples in misc. colors,5.0,2,West,"Accessories, Appliances, Art",21.0,Consumer,2016-07-01,Standard Class,California,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,31.0,Office Supplies,Los Angeles,United States,Zuschuss Carroll,0.0,1,2018-11-06,CA-2018-100013,90045.0,Sanford,SANFORD Liquid Accent Tank-Style Highlighters,2.0,2,West,"Accessories, Appliances, Art",6.0,Consumer,2018-11-11,Standard Class,California,Less Profit,Profits,Profits,Art,Art,Rest,Art
